"region","age","gender","population"
"SSC22101",46,"M",0
"SSC22101",46,"F",0
"SSC22101",47,"M",4
"SSC22101",47,"F",4
"SSC22101",48,"M",3
"SSC22101",48,"F",5
"SSC22101",49,"M",0
"SSC22101",49,"F",0
"SSC22101",50,"M",0
"SSC22101",50,"F",0
"SSC22101",51,"M",0
"SSC22101",51,"F",0
"SSC22101",52,"M",0
"SSC22101",52,"F",3
"SSC22101",53,"M",3
"SSC22101",53,"F",3
"SSC22101",54,"M",0
"SSC22101",54,"F",7
"SSC22101",55,"M",4
"SSC22101",55,"F",5
"SSC20995",0,"M",3
"SSC20995",0,"F",0
"SSC20995",1,"M",0
"SSC20995",1,"F",3
"SSC20995",2,"M",7
"SSC20995",2,"F",4
"SSC20995",3,"M",4
"SSC20995",3,"F",0
"SSC20995",4,"M",6
"SSC20995",4,"F",3
"SSC20995",5,"M",8
"SSC20995",5,"F",7
"SSC20995",6,"M",3
"SSC20995",6,"F",3
"SSC20995",7,"M",3
"SSC20995",7,"F",4
"SSC20995",8,"M",0
"SSC20995",8,"F",3
"SSC20995",9,"M",3
"SSC20995",9,"F",11
"SSC20995",10,"M",9
"SSC20995",10,"F",4
"SSC20995",11,"M",3
"SSC20995",11,"F",3
"SSC20995",12,"M",8
"SSC20995",12,"F",8
"SSC20995",13,"M",10
"SSC20995",13,"F",3
"SSC20995",14,"M",6
"SSC20995",14,"F",4
"SSC20995",15,"M",8
"SSC20995",15,"F",9
"SSC20995",16,"M",8
"SSC20995",16,"F",7
"SSC20995",17,"M",7
"SSC20995",17,"F",5
"SSC20995",18,"M",9
"SSC20995",18,"F",4
"SSC20995",19,"M",7
"SSC20995",19,"F",4
"SSC20995",20,"M",3
"SSC20995",20,"F",5
"SSC20995",21,"M",4
"SSC20995",21,"F",3
"SSC20995",22,"M",5
"SSC20995",22,"F",6
"SSC20995",23,"M",3
"SSC20995",23,"F",3
"SSC20995",24,"M",0
"SSC20995",24,"F",3
"SSC20995",25,"M",6
"SSC20995",25,"F",0
"SSC20995",26,"M",3
"SSC20995",26,"F",4
"SSC20995",27,"M",3
"SSC20995",27,"F",3
"SSC20995",28,"M",0
"SSC20995",28,"F",6
"SSC20995",29,"M",0
"SSC20995",29,"F",3
"SSC20995",30,"M",0
"SSC20995",30,"F",5
"SSC20995",31,"M",3
"SSC20995",31,"F",4
"SSC20995",32,"M",0
"SSC20995",32,"F",3
"SSC20995",33,"M",0
"SSC20995",33,"F",3
"SSC20995",34,"M",0
"SSC20995",34,"F",5
"SSC20995",35,"M",6
"SSC20995",35,"F",0
"SSC20995",36,"M",7
"SSC20995",36,"F",0
"SSC20995",37,"M",3
"SSC20995",37,"F",10
"SSC20995",38,"M",3
"SSC20995",38,"F",3
"SSC20995",39,"M",3
"SSC20995",39,"F",4
"SSC20995",40,"M",7
"SSC20995",40,"F",8
"SSC20995",41,"M",6
"SSC20995",41,"F",0
"SSC20995",42,"M",9
"SSC20995",42,"F",3
"SSC20995",43,"M",12
"SSC20995",43,"F",5
"SSC20995",44,"M",3
"SSC20995",44,"F",4
"SSC20995",45,"M",8
"SSC20995",45,"F",10
"SSC20995",46,"M",4
"SSC20995",46,"F",12
"SSC20995",47,"M",5
"SSC20995",47,"F",10
"SSC20995",48,"M",3
"SSC20995",48,"F",0
"SSC20995",49,"M",6
"SSC20995",49,"F",7
"SSC20995",50,"M",6
"SSC20995",50,"F",7
"SSC20995",51,"M",12
"SSC20995",51,"F",14
"SSC20995",52,"M",3
"SSC20995",52,"F",10
"SSC20995",53,"M",7
"SSC20995",53,"F",11
"SSC20995",54,"M",9
"SSC20995",54,"F",7
"SSC20995",55,"M",8
"SSC20995",55,"F",5
"SSC20151",0,"M",0
"SSC20151",0,"F",0
"SSC20151",1,"M",0
"SSC20151",1,"F",0
"SSC20151",2,"M",0
"SSC20151",2,"F",0
"SSC20151",3,"M",0
"SSC20151",3,"F",0
"SSC20151",4,"M",0
"SSC20151",4,"F",0
"SSC20151",5,"M",0
"SSC20151",5,"F",0
"SSC20151",6,"M",0
"SSC20151",6,"F",0
"SSC20151",7,"M",0
"SSC20151",7,"F",3
"SSC20151",8,"M",0
"SSC20151",8,"F",0
"SSC20151",9,"M",0
"SSC20151",9,"F",0
"SSC20151",10,"M",0
"SSC20151",10,"F",0
"SSC20151",11,"M",0
"SSC20151",11,"F",0
"SSC20151",12,"M",0
"SSC20151",12,"F",0
"SSC20151",13,"M",0
"SSC20151",13,"F",0
"SSC20151",14,"M",0
"SSC20151",14,"F",0
"SSC20151",15,"M",0
"SSC20151",15,"F",0
"SSC20151",16,"M",0
"SSC20151",16,"F",0
"SSC20151",17,"M",0
"SSC20151",17,"F",0
"SSC20151",18,"M",0
"SSC20151",18,"F",0
"SSC20151",19,"M",0
"SSC20151",19,"F",0
"SSC20151",20,"M",0
"SSC20151",20,"F",0
"SSC20151",21,"M",0
"SSC20151",21,"F",0
"SSC20151",22,"M",0
"SSC20151",22,"F",0
"SSC20151",23,"M",0
"SSC20151",23,"F",0
"SSC20151",24,"M",0
"SSC20151",24,"F",0
"SSC20151",25,"M",0
"SSC20151",25,"F",0
"SSC20151",26,"M",0
"SSC20151",26,"F",0
"SSC20151",27,"M",0
"SSC20151",27,"F",0
"SSC20151",28,"M",0
"SSC20151",28,"F",0
"SSC20151",29,"M",0
"SSC20151",29,"F",0
"SSC20151",30,"M",0
"SSC20151",30,"F",0
"SSC20151",31,"M",0
"SSC20151",31,"F",0
"SSC20151",32,"M",0
"SSC20151",32,"F",0
"SSC20151",33,"M",0
"SSC20151",33,"F",0
"SSC20151",34,"M",0
"SSC20151",34,"F",0
"SSC20151",35,"M",0
"SSC20151",35,"F",0
"SSC20151",36,"M",0
"SSC20151",36,"F",0
"SSC20151",37,"M",0
"SSC20151",37,"F",0
"SSC20151",38,"M",0
"SSC20151",38,"F",0
"SSC20151",39,"M",0
"SSC20151",39,"F",0
"SSC20151",40,"M",0
"SSC20151",40,"F",0
"SSC20151",41,"M",0
"SSC20151",41,"F",0
"SSC20151",42,"M",0
"SSC20151",42,"F",0
"SSC20151",43,"M",0
"SSC20151",43,"F",0
"SSC20151",44,"M",0
"SSC20151",44,"F",0
"SSC20151",45,"M",0
"SSC20151",45,"F",0
"SSC20151",46,"M",0
"SSC20151",46,"F",0
"SSC20151",47,"M",0
"SSC20151",47,"F",0
"SSC20151",48,"M",0
"SSC20151",48,"F",0
"SSC20151",49,"M",0
"SSC20151",49,"F",0
"SSC20151",50,"M",0
"SSC20151",50,"F",0
"SSC20151",51,"M",0
"SSC20151",51,"F",0
"SSC20151",52,"M",0
"SSC20151",52,"F",0
"SSC20151",53,"M",0
"SSC20151",53,"F",0
"SSC20151",54,"M",0
"SSC20151",54,"F",0
"SSC20151",55,"M",0
"SSC20151",55,"F",0
"SSC21562",0,"M",0
"SSC21562",0,"F",0
"SSC21562",1,"M",0
"SSC21562",1,"F",0
"SSC21562",2,"M",0
"SSC21562",2,"F",0
"SSC21562",3,"M",0
"SSC21562",3,"F",0
"SSC21562",4,"M",3
"SSC21562",4,"F",0
"SSC21562",5,"M",0
"SSC21562",5,"F",0
"SSC21562",6,"M",0
"SSC21562",6,"F",0
"SSC21562",7,"M",0
"SSC21562",7,"F",0
"SSC21562",8,"M",0
"SSC21562",8,"F",0
"SSC21562",9,"M",0
"SSC21562",9,"F",0
"SSC21562",10,"M",0
"SSC21562",10,"F",0
"SSC21562",11,"M",0
"SSC21562",11,"F",0
"SSC21562",12,"M",0
"SSC21562",12,"F",0
"SSC21562",13,"M",0
"SSC21562",13,"F",0
"SSC21562",14,"M",0
"SSC21562",14,"F",0
"SSC21562",15,"M",0
"SSC21562",15,"F",0
"SSC21562",16,"M",0
"SSC21562",16,"F",0
"SSC21562",17,"M",0
"SSC21562",17,"F",0
"SSC21562",18,"M",0
"SSC21562",18,"F",0
"SSC21562",19,"M",0
"SSC21562",19,"F",0
"SSC21562",20,"M",0
"SSC21562",20,"F",0
"SSC21562",21,"M",0
"SSC21562",21,"F",0
"SSC21562",22,"M",0
"SSC21562",22,"F",0
"SSC21562",23,"M",0
"SSC21562",23,"F",0
"SSC21562",24,"M",0
"SSC21562",24,"F",0
"SSC21562",25,"M",0
"SSC21562",25,"F",0
"SSC21562",26,"M",0
"SSC21562",26,"F",0
"SSC21562",27,"M",0
"SSC21562",27,"F",0
"SSC21562",28,"M",0
"SSC21562",28,"F",0
"SSC21562",29,"M",0
"SSC21562",29,"F",0
"SSC21562",30,"M",0
"SSC21562",30,"F",0
"SSC21562",31,"M",0
"SSC21562",31,"F",0
"SSC21562",32,"M",0
"SSC21562",32,"F",0
"SSC21562",33,"M",0
"SSC21562",33,"F",0
"SSC21562",34,"M",0
"SSC21562",34,"F",0
"SSC21562",35,"M",0
"SSC21562",35,"F",0
"SSC21562",36,"M",0
"SSC21562",36,"F",0
"SSC21562",37,"M",0
"SSC21562",37,"F",0
"SSC21562",38,"M",0
"SSC21562",38,"F",0
"SSC21562",39,"M",0
"SSC21562",39,"F",0
"SSC21562",40,"M",0
"SSC21562",40,"F",0
"SSC21562",41,"M",0
"SSC21562",41,"F",0
"SSC21562",42,"M",0
"SSC21562",42,"F",0
"SSC21562",43,"M",0
"SSC21562",43,"F",0
"SSC21562",44,"M",3
"SSC21562",44,"F",3
"SSC21562",45,"M",0
"SSC21562",45,"F",0
"SSC21562",46,"M",0
"SSC21562",46,"F",3
"SSC21562",47,"M",0
"SSC21562",47,"F",0
"SSC21562",48,"M",0
"SSC21562",48,"F",0
"SSC21562",49,"M",0
"SSC21562",49,"F",3
"SSC21562",50,"M",0
"SSC21562",50,"F",3
"SSC21562",51,"M",0
"SSC21562",51,"F",0
"SSC21562",52,"M",0
"SSC21562",52,"F",0
"SSC21562",53,"M",3
"SSC21562",53,"F",0
"SSC21562",54,"M",0
"SSC21562",54,"F",0
"SSC21562",55,"M",0
"SSC21562",55,"F",0
"SSC20770",0,"M",0
"SSC20770",0,"F",0
"SSC20770",1,"M",0
"SSC20770",1,"F",0
"SSC20770",2,"M",0
"SSC20770",2,"F",0
"SSC20770",3,"M",0
"SSC20770",3,"F",3
"SSC20770",4,"M",0
"SSC20770",4,"F",0
"SSC20770",5,"M",3
"SSC20770",5,"F",0
"SSC20770",6,"M",0
"SSC20770",6,"F",0
"SSC20770",7,"M",0
"SSC20770",7,"F",3
"SSC20770",8,"M",0
"SSC20770",8,"F",3
"SSC20770",9,"M",0
"SSC20770",9,"F",0
"SSC20770",10,"M",0
"SSC20770",10,"F",0
"SSC20770",11,"M",0
"SSC20770",11,"F",0
"SSC20770",12,"M",0
"SSC20770",12,"F",0
"SSC20770",13,"M",0
"SSC20770",13,"F",0
"SSC20770",14,"M",0
"SSC20770",14,"F",3
"SSC20770",15,"M",0
"SSC20770",15,"F",0
"SSC20770",16,"M",3
"SSC20770",16,"F",0
"SSC20770",17,"M",3
"SSC20770",17,"F",0
"SSC20770",18,"M",3
"SSC20770",18,"F",0
"SSC20770",19,"M",3
"SSC20770",19,"F",0
"SSC20770",20,"M",3
"SSC20770",20,"F",0
"SSC20770",21,"M",3
"SSC20770",21,"F",0
"SSC20770",22,"M",0
"SSC20770",22,"F",0
"SSC20770",23,"M",3
"SSC20770",23,"F",0
"SSC20770",24,"M",0
"SSC20770",24,"F",0
"SSC20770",25,"M",4
"SSC20770",25,"F",0
"SSC20770",26,"M",3
"SSC20770",26,"F",3
"SSC20770",27,"M",0
"SSC20770",27,"F",0
"SSC20770",28,"M",0
"SSC20770",28,"F",0
"SSC20770",29,"M",0
"SSC20770",29,"F",0
"SSC20770",30,"M",0
"SSC20770",30,"F",0
"SSC20770",31,"M",0
"SSC20770",31,"F",0
"SSC20770",32,"M",0
"SSC20770",32,"F",3
"SSC20770",33,"M",0
"SSC20770",33,"F",0
"SSC20770",34,"M",0
"SSC20770",34,"F",0
"SSC20770",35,"M",0
"SSC20770",35,"F",0
"SSC20770",36,"M",0
"SSC20770",36,"F",0
"SSC20770",37,"M",0
"SSC20770",37,"F",0
"SSC20770",38,"M",0
"SSC20770",38,"F",3
"SSC20770",39,"M",0
"SSC20770",39,"F",0
"SSC20770",40,"M",0
"SSC20770",40,"F",0
"SSC20770",41,"M",0
"SSC20770",41,"F",3
"SSC20770",42,"M",4
"SSC20770",42,"F",3
"SSC20770",43,"M",0
"SSC20770",43,"F",3
"SSC20770",44,"M",3
"SSC20770",44,"F",0
"SSC20770",45,"M",3
"SSC20770",45,"F",3
"SSC20770",46,"M",0
"SSC20770",46,"F",0
"SSC20770",47,"M",0
"SSC20770",47,"F",3
"SSC20770",48,"M",0
"SSC20770",48,"F",0
"SSC20770",49,"M",3
"SSC20770",49,"F",7
"SSC20770",50,"M",6
"SSC20770",50,"F",5
"SSC20770",51,"M",0
"SSC20770",51,"F",0
"SSC20770",52,"M",0
"SSC20770",52,"F",3
"SSC20770",53,"M",5
"SSC20770",53,"F",0
"SSC20770",54,"M",5
"SSC20770",54,"F",0
"SSC20770",55,"M",3
"SSC20770",55,"F",3
"SSC20366",0,"M",0
"SSC20366",0,"F",0
"SSC20366",1,"M",0
"SSC20366",1,"F",0
"SSC20366",2,"M",0
"SSC20366",2,"F",0
"SSC20366",3,"M",0
"SSC20366",3,"F",0
"SSC20366",4,"M",0
"SSC20366",4,"F",0
"SSC20366",5,"M",0
"SSC20366",5,"F",0
"SSC20366",6,"M",0
"SSC20366",6,"F",0
"SSC20366",7,"M",0
"SSC20366",7,"F",0
"SSC20366",8,"M",0
"SSC20366",8,"F",3
"SSC20366",9,"M",0
"SSC20366",9,"F",0
"SSC20366",10,"M",0
"SSC20366",10,"F",0
"SSC20366",11,"M",0
"SSC20366",11,"F",0
"SSC20366",12,"M",0
"SSC20366",12,"F",0
"SSC20366",13,"M",0
"SSC20366",13,"F",0
"SSC20366",14,"M",0
"SSC20366",14,"F",0
"SSC20366",15,"M",0
"SSC20366",15,"F",0
"SSC20366",16,"M",3
"SSC20366",16,"F",0
"SSC20366",17,"M",0
"SSC20366",17,"F",3
"SSC20366",18,"M",0
"SSC20366",18,"F",0
"SSC20366",19,"M",0
"SSC20366",19,"F",0
"SSC20366",20,"M",0
"SSC20366",20,"F",0
"SSC20366",21,"M",0
"SSC20366",21,"F",0
"SSC20366",22,"M",0
"SSC20366",22,"F",0
"SSC20366",23,"M",3
"SSC20366",23,"F",0
"SSC20366",24,"M",0
"SSC20366",24,"F",0
"SSC20366",25,"M",0
"SSC20366",25,"F",0
"SSC20366",26,"M",0
"SSC20366",26,"F",0
"SSC20366",27,"M",0
"SSC20366",27,"F",0
"SSC20366",28,"M",0
"SSC20366",28,"F",0
"SSC20366",29,"M",0
"SSC20366",29,"F",0
"SSC20366",30,"M",0
"SSC20366",30,"F",0
"SSC20366",31,"M",0
"SSC20366",31,"F",0
"SSC20366",32,"M",0
"SSC20366",32,"F",0
"SSC20366",33,"M",0
"SSC20366",33,"F",3
"SSC20366",34,"M",0
"SSC20366",34,"F",0
"SSC20366",35,"M",0
"SSC20366",35,"F",0
"SSC20366",36,"M",0
"SSC20366",36,"F",0
"SSC20366",37,"M",0
"SSC20366",37,"F",0
"SSC20366",38,"M",0
"SSC20366",38,"F",0
"SSC20366",39,"M",0
"SSC20366",39,"F",0
"SSC20366",40,"M",0
"SSC20366",40,"F",0
"SSC20366",41,"M",0
"SSC20366",41,"F",0
"SSC20366",42,"M",0
"SSC20366",42,"F",0
"SSC20366",43,"M",0
"SSC20366",43,"F",0
"SSC20366",44,"M",0
"SSC20366",44,"F",3
"SSC20366",45,"M",0
"SSC20366",45,"F",0
"SSC20366",46,"M",0
"SSC20366",46,"F",0
"SSC20366",47,"M",3
"SSC20366",47,"F",0
"SSC20366",48,"M",0
"SSC20366",48,"F",0
"SSC20366",49,"M",0
"SSC20366",49,"F",0
"SSC20366",50,"M",0
"SSC20366",50,"F",0
"SSC20366",51,"M",4
"SSC20366",51,"F",0
"SSC20366",52,"M",0
"SSC20366",52,"F",0
"SSC20366",53,"M",3
"SSC20366",53,"F",4
"SSC20366",54,"M",0
"SSC20366",54,"F",3
"SSC20366",55,"M",0
"SSC20366",55,"F",5
"SSC21121",0,"M",56
"SSC21121",0,"F",55
"SSC21121",1,"M",46
"SSC21121",1,"F",52
"SSC21121",2,"M",48
"SSC21121",2,"F",48
"SSC21121",3,"M",66
"SSC21121",3,"F",60
"SSC21121",4,"M",42
"SSC21121",4,"F",49
"SSC21121",5,"M",67
"SSC21121",5,"F",51
"SSC21121",6,"M",43
"SSC21121",6,"F",53
"SSC21121",7,"M",56
"SSC21121",7,"F",45
"SSC21121",8,"M",57
"SSC21121",8,"F",42
"SSC21121",9,"M",51
"SSC21121",9,"F",56
"SSC21121",10,"M",68
"SSC21121",10,"F",64
"SSC21121",11,"M",46
"SSC21121",11,"F",53
"SSC21121",12,"M",66
"SSC21121",12,"F",49
"SSC21121",13,"M",68
"SSC21121",13,"F",66
"SSC21121",14,"M",40
"SSC21121",14,"F",67
"SSC21121",15,"M",71
"SSC21121",15,"F",64
"SSC21121",16,"M",68
"SSC21121",16,"F",66
"SSC21121",17,"M",88
"SSC21121",17,"F",56
"SSC21121",18,"M",64
"SSC21121",18,"F",72
"SSC21121",19,"M",55
"SSC21121",19,"F",64
"SSC21121",20,"M",55
"SSC21121",20,"F",49
"SSC21121",21,"M",74
"SSC21121",21,"F",49
"SSC21121",22,"M",58
"SSC21121",22,"F",64
"SSC21121",23,"M",52
"SSC21121",23,"F",43
"SSC21121",24,"M",57
"SSC21121",24,"F",58
"SSC21121",25,"M",57
"SSC21121",25,"F",54
"SSC21121",26,"M",44
"SSC21121",26,"F",47
"SSC21121",27,"M",41
"SSC21121",27,"F",58
"SSC21121",28,"M",48
"SSC21121",28,"F",42
"SSC21121",29,"M",43
"SSC21121",29,"F",50
"SSC21121",30,"M",51
"SSC21121",30,"F",68
"SSC21121",31,"M",49
"SSC21121",31,"F",43
"SSC21121",32,"M",47
"SSC21121",32,"F",57
"SSC21121",33,"M",51
"SSC21121",33,"F",54
"SSC21121",34,"M",39
"SSC21121",34,"F",36
"SSC21121",35,"M",41
"SSC21121",35,"F",47
"SSC21121",36,"M",45
"SSC21121",36,"F",38
"SSC21121",37,"M",52
"SSC21121",37,"F",65
"SSC21121",38,"M",40
"SSC21121",38,"F",47
"SSC21121",39,"M",54
"SSC21121",39,"F",39
"SSC21121",40,"M",41
"SSC21121",40,"F",42
"SSC21121",41,"M",58
"SSC21121",41,"F",50
"SSC21121",42,"M",56
"SSC21121",42,"F",57
"SSC21121",43,"M",54
"SSC21121",43,"F",70
"SSC21121",44,"M",60
"SSC21121",44,"F",63
"SSC21121",45,"M",53
"SSC21121",45,"F",68
"SSC21121",46,"M",41
"SSC21121",46,"F",68
"SSC21121",47,"M",65
"SSC21121",47,"F",65
"SSC21121",48,"M",51
"SSC21121",48,"F",58
"SSC21121",49,"M",51
"SSC21121",49,"F",85
"SSC21121",50,"M",58
"SSC21121",50,"F",73
"SSC21121",51,"M",70
"SSC21121",51,"F",60
"SSC21121",52,"M",67
"SSC21121",52,"F",70
"SSC21121",53,"M",72
"SSC21121",53,"F",72
"SSC21121",54,"M",68
"SSC21121",54,"F",75
"SSC21121",55,"M",51
"SSC21121",55,"F",85
"SSC22003",0,"M",0
"SSC22003",0,"F",0
"SSC22003",1,"M",0
"SSC22003",1,"F",0
"SSC22003",2,"M",0
"SSC22003",2,"F",0
"SSC22003",3,"M",0
"SSC22003",3,"F",0
"SSC22003",4,"M",0
"SSC22003",4,"F",0
"SSC22003",5,"M",0
"SSC22003",5,"F",0
"SSC22003",6,"M",0
"SSC22003",6,"F",0
"SSC22003",7,"M",0
"SSC22003",7,"F",3
"SSC22003",8,"M",0
"SSC22003",8,"F",0
"SSC22003",9,"M",0
"SSC22003",9,"F",0
"SSC22003",10,"M",0
"SSC22003",10,"F",0
"SSC22003",11,"M",0
"SSC22003",11,"F",0
"SSC22003",12,"M",3
"SSC22003",12,"F",0
"SSC22003",13,"M",0
"SSC22003",13,"F",0
"SSC22003",14,"M",0
"SSC22003",14,"F",0
"SSC22003",15,"M",0
"SSC22003",15,"F",0
"SSC22003",16,"M",0
"SSC22003",16,"F",0
"SSC22003",17,"M",0
"SSC22003",17,"F",0
"SSC22003",18,"M",0
"SSC22003",18,"F",0
"SSC22003",19,"M",0
"SSC22003",19,"F",0
"SSC22003",20,"M",0
"SSC22003",20,"F",0
"SSC22003",21,"M",0
"SSC22003",21,"F",0
"SSC22003",22,"M",0
"SSC22003",22,"F",0
"SSC22003",23,"M",0
"SSC22003",23,"F",0
"SSC22003",24,"M",0
"SSC22003",24,"F",0
"SSC22003",25,"M",0
"SSC22003",25,"F",0
"SSC22003",26,"M",0
"SSC22003",26,"F",0
"SSC22003",27,"M",0
"SSC22003",27,"F",0
"SSC22003",28,"M",0
"SSC22003",28,"F",4
"SSC22003",29,"M",0
"SSC22003",29,"F",0
"SSC22003",30,"M",3
"SSC22003",30,"F",0
"SSC22003",31,"M",0
"SSC22003",31,"F",0
"SSC22003",32,"M",0
"SSC22003",32,"F",0
"SSC22003",33,"M",0
"SSC22003",33,"F",0
"SSC22003",34,"M",0
"SSC22003",34,"F",0
"SSC22003",35,"M",0
"SSC22003",35,"F",0
"SSC22003",36,"M",0
"SSC22003",36,"F",0
"SSC22003",37,"M",3
"SSC22003",37,"F",0
"SSC22003",38,"M",0
"SSC22003",38,"F",0
"SSC22003",39,"M",0
"SSC22003",39,"F",0
"SSC22003",40,"M",0
"SSC22003",40,"F",0
"SSC22003",41,"M",0
"SSC22003",41,"F",0
"SSC22003",42,"M",0
"SSC22003",42,"F",0
"SSC22003",43,"M",0
"SSC22003",43,"F",0
"SSC22003",44,"M",0
"SSC22003",44,"F",0
"SSC22003",45,"M",0
"SSC22003",45,"F",0
"SSC22003",46,"M",0
"SSC22003",46,"F",0
"SSC22003",47,"M",3
"SSC22003",47,"F",0
"SSC22003",48,"M",0
"SSC22003",48,"F",3
"SSC22003",49,"M",0
"SSC22003",49,"F",0
"SSC22003",50,"M",0
"SSC22003",50,"F",0
"SSC22003",51,"M",3
"SSC22003",51,"F",0
"SSC22003",52,"M",0
"SSC22003",52,"F",0
"SSC22003",53,"M",0
"SSC22003",53,"F",0
"SSC22003",54,"M",0
"SSC22003",54,"F",8
"SSC22003",55,"M",3
"SSC22003",55,"F",0
"SSC21412",0,"M",3
"SSC21412",0,"F",0
"SSC21412",1,"M",0
"SSC21412",1,"F",3
"SSC21412",2,"M",0
"SSC21412",2,"F",3
"SSC21412",3,"M",0
"SSC21412",3,"F",0
"SSC21412",4,"M",3
"SSC21412",4,"F",3
"SSC21412",5,"M",3
"SSC21412",5,"F",0
"SSC21412",6,"M",0
"SSC21412",6,"F",0
"SSC21412",7,"M",0
"SSC21412",7,"F",3
"SSC21412",8,"M",3
"SSC21412",8,"F",0
"SSC21412",9,"M",4
"SSC21412",9,"F",0
"SSC21412",10,"M",3
"SSC21412",10,"F",0
"SSC21412",11,"M",0
"SSC21412",11,"F",0
"SSC21412",12,"M",3
"SSC21412",12,"F",0
"SSC21412",13,"M",0
"SSC21412",13,"F",7
"SSC21412",14,"M",3
"SSC21412",14,"F",0
"SSC21412",15,"M",0
"SSC21412",15,"F",4
"SSC21412",16,"M",3
"SSC21412",16,"F",0
"SSC21412",17,"M",0
"SSC21412",17,"F",0
"SSC21412",18,"M",0
"SSC21412",18,"F",0
"SSC21412",19,"M",0
"SSC21412",19,"F",0
"SSC21412",20,"M",3
"SSC21412",20,"F",0
"SSC21412",21,"M",0
"SSC21412",21,"F",0
"SSC21412",22,"M",0
"SSC21412",22,"F",0
"SSC21412",23,"M",0
"SSC21412",23,"F",0
"SSC21412",24,"M",3
"SSC21412",24,"F",0
"SSC21412",25,"M",0
"SSC21412",25,"F",0
"SSC21412",26,"M",0
"SSC21412",26,"F",3
"SSC21412",27,"M",0
"SSC21412",27,"F",0
"SSC21412",28,"M",0
"SSC21412",28,"F",0
"SSC21412",29,"M",0
"SSC21412",29,"F",0
"SSC21412",30,"M",0
"SSC21412",30,"F",0
"SSC21412",31,"M",0
"SSC21412",31,"F",0
"SSC21412",32,"M",0
"SSC21412",32,"F",0
"SSC21412",33,"M",0
"SSC21412",33,"F",3
"SSC21412",34,"M",0
"SSC21412",34,"F",0
"SSC21412",35,"M",0
"SSC21412",35,"F",3
"SSC21412",36,"M",0
"SSC21412",36,"F",0
"SSC21412",37,"M",5
"SSC21412",37,"F",0
"SSC21412",38,"M",3
"SSC21412",38,"F",0
"SSC21412",39,"M",0
"SSC21412",39,"F",0
"SSC21412",40,"M",0
"SSC21412",40,"F",0
"SSC21412",41,"M",3
"SSC21412",41,"F",5
"SSC21412",42,"M",3
"SSC21412",42,"F",0
"SSC21412",43,"M",0
"SSC21412",43,"F",0
"SSC21412",44,"M",5
"SSC21412",44,"F",0
"SSC21412",45,"M",0
"SSC21412",45,"F",0
"SSC21412",46,"M",0
"SSC21412",46,"F",3
"SSC21412",47,"M",0
"SSC21412",47,"F",7
"SSC21412",48,"M",0
"SSC21412",48,"F",3
"SSC21412",49,"M",3
"SSC21412",49,"F",6
"SSC21412",50,"M",3
"SSC21412",50,"F",0
"SSC21412",51,"M",0
"SSC21412",51,"F",0
"SSC21412",52,"M",0
"SSC21412",52,"F",3
"SSC21412",53,"M",0
"SSC21412",53,"F",3
"SSC21412",54,"M",3
"SSC21412",54,"F",3
"SSC21412",55,"M",0
"SSC21412",55,"F",0
"SSC21126",0,"M",4
"SSC21126",0,"F",0
"SSC21126",1,"M",0
"SSC21126",1,"F",0
"SSC21126",2,"M",0
"SSC21126",2,"F",3
"SSC21126",3,"M",0
"SSC21126",3,"F",0
"SSC21126",4,"M",0
"SSC21126",4,"F",0
"SSC21126",5,"M",0
"SSC21126",5,"F",3
"SSC21126",6,"M",0
"SSC21126",6,"F",0
"SSC21126",7,"M",3
"SSC21126",7,"F",0
"SSC21126",8,"M",3
"SSC21126",8,"F",0
"SSC21126",9,"M",0
"SSC21126",9,"F",0
"SSC21126",10,"M",3
"SSC21126",10,"F",0
"SSC21126",11,"M",0
"SSC21126",11,"F",0
"SSC21126",12,"M",0
"SSC21126",12,"F",0
"SSC21126",13,"M",0
"SSC21126",13,"F",0
"SSC21126",14,"M",3
"SSC21126",14,"F",0
"SSC21126",15,"M",0
"SSC21126",15,"F",0
"SSC21126",16,"M",0
"SSC21126",16,"F",0
"SSC21126",17,"M",3
"SSC21126",17,"F",0
"SSC21126",18,"M",0
"SSC21126",18,"F",0
"SSC21126",19,"M",0
"SSC21126",19,"F",0
"SSC21126",20,"M",0
"SSC21126",20,"F",0
"SSC21126",21,"M",0
"SSC21126",21,"F",0
"SSC21126",22,"M",0
"SSC21126",22,"F",0
"SSC21126",23,"M",0
"SSC21126",23,"F",0
"SSC21126",24,"M",0
"SSC21126",24,"F",0
"SSC21126",25,"M",0
"SSC21126",25,"F",0
"SSC21126",26,"M",0
"SSC21126",26,"F",0
"SSC21126",27,"M",0
"SSC21126",27,"F",3
"SSC21126",28,"M",0
"SSC21126",28,"F",0
"SSC21126",29,"M",0
"SSC21126",29,"F",0
"SSC21126",30,"M",0
"SSC21126",30,"F",0
"SSC21126",31,"M",0
"SSC21126",31,"F",0
"SSC21126",32,"M",0
"SSC21126",32,"F",0
"SSC21126",33,"M",0
"SSC21126",33,"F",0
"SSC21126",34,"M",0
"SSC21126",34,"F",3
"SSC21126",35,"M",0
"SSC21126",35,"F",3
"SSC21126",36,"M",0
"SSC21126",36,"F",4
"SSC21126",37,"M",0
"SSC21126",37,"F",0
"SSC21126",38,"M",0
"SSC21126",38,"F",0
"SSC21126",39,"M",0
"SSC21126",39,"F",3
"SSC21126",40,"M",0
"SSC21126",40,"F",0
"SSC21126",41,"M",0
